label,text
0,三个字：脏、乱、差！房间里面看上去还可以，但是仔细看，很多地方极其脏，服务人员貌似没有培训上岗的，从前台到餐厅的服务人员都是这样，走廊上停着服务车，24小时没有换地方，四周环境乱得很，和照片完全不相符。饮食很差！
0,房间条件太差了，完全浪费了紧邻什刹海、北海的有力位置。或许定位就是给那些到此一游的游客服务吧，方方面面条件都相当差，充其量是一个招待所水平。
0,以前去香港都是住在尖沙咀的“九龙酒店”，印象十分好，除了房间小一些，交通是真的很方便！尖沙咀地铁站出来就是。这次去香港想着换一个地区酒店住住，因为比较喜欢SOGO，就想选择铜锣湾这一带的酒店。在携程上查看了大家的评价，又因为定的时候比较仓促，看重的“海景酒店”没有了，就选择了“港岛皇悦”。事实证明，这个酒店只要加钱一百多，是真的不行啊！一分价钱一分货~~~~checkin的时候，前台态度不好又动作慢，一开始只肯给大床房，因为我和我妈睡眠不好，就执意要标房，于是给了16层最里间的一个房间（1601），这个房间卫生间很有问题，花洒和台盆的下水道是坏的！花洒的问题是支架由于使用年代长久的问题已经松了，只要一放上去，花洒就会掉下来，所以洗澡的时候只能一个手拿着洗澡！而台盆的下水道塞子是不能人为控制的，只要一塞住就拿不出来，只能用小刀撬出来，我的一柄小水果刀也因此弄坏。要求换房，被告知没有标间，只有大床房，也不知是真是假；报维修也说一天两天修不好，只好做罢，将就使用。再来说说它的交通，离地铁站不近也不远，走走么6、7分钟，早上出门还精神抖擞，走走没问题，晚上回家逛得双脚酸痛，可就走不动了，想想还是尖沙咀九龙酒店好，地铁上面就是酒店。还有一点，就是到SOGO的距离，携程上写明是0.5公里，那天我和我妈愣是走了25分钟，半当中还吃不消在许留山歇了一歇，不然真不行了。最后再说说酒店的环境，网友们都评价这家酒店晚上很吵，一定要住高层，本来我看自己住16层，心想应该不要紧，谁知晚上还是吵，这是因为酒店门口的一条街到了晚上也算是酒吧一条街，还不是正宗的那些，隔几步就看到打扮“坦荡”的女人坐在酒吧门口，那些酒吧都有厚实的门帘，一直要吵到凌晨才会安静！虽然对这个酒店有诸多不满，但是它也有一个亮点，也要表扬一下：机场快线的免费穿梭巴士H1有一个站点就在“港岛皇悦”，所以来、去都很方便，等于下了机场快线就有专车直送。下次再去香港的话，我想我不会再挑选这个酒店了。
0,我十一来住了两天，一进门就象给骗的感觉。进旅馆有几百米的泥路。是很普通的装饰。价格上没有一点优势。不是黄金周定房不能退我就马上走了。这里没有停车场，停车要到隔壁缴费停车。哪天有个广州车停在路边过夜给老板骂个半死。我们带了几个小孩去玩，有一点调皮。小孩给老板的妈妈骂的很刻薄。天啊！我花五百多一晚来住还要受这样的气。呵呵！真的象他的广告一样：有回家的感觉。“因为我回家总是给老妈叨唠”
1,酒店感觉很不错，服务态度很好，就是房间的温度太高了，打不下来，感觉有点闷！其他各方面都很不错！洗手间也比较大。1楼餐厅的西餐味道蛮好的。宾馆反馈2008年1月23日：谢谢您的夸奖，房间温度太高我们已经相关调整中了，相信下次您再次入住时问题肯定解决了．我们酒店全体员工恭候您的再次光临！
0,典型的国营酒店，管理层缺乏责任心，管理混乱。房间里的大灯镜灯台灯都是坏的，只有一盏床头灯可用，不知道酒店是怎么维护的。最可气的是结帐时竟然要求客人赔偿房间里已损坏很久的鞋盒，简直是讹诈。
0,"先说说硬件设施。我住的是480元的经济套房，预订时我注明要无烟房。入住1109房间时，让我重新认识了什么叫套房，房间很暗很小，家具很旧，地毯很脏。特别是房间里的烟味非常刺鼻，难以忍受，立刻要求前台帮我换房间。但服务人员说要先到房间里来确认一下，好吧，我等。服务员来了，站在门口说“是有味道，但我觉得是木头的味道。”呵呵，不进屋就能闻到怪味，可想而知这味有多大！既不是新装修，用的也不是特殊木料，哪来的木头味道？我坚持换房间。于是换到同房型的409，没有味道了，OK。服务员带我看好房间，顺便帮我放好行李后，我就出门了。是服务员帮我关的门。晚上回来时，发现门打不开了！卡是对的，锁是打开了，但门就是推不开，无奈，踹了一脚总算开了。进了门，又犯愁了，门关不上！仔细看了才明白是与门框太紧了，于是又踹上。第2天早上又费了九牛二虎之力才开了门。卫生间也是很旧，毛巾很旧都发灰色了。一开洗脸盆的冷水龙头，就会发出发动机一般的巨响，吓得立刻关掉。在说说服务，我是一人入住，却给了2张早餐券。早餐是到10点结束，但9点时已经很多种类没有了。品种也很少。餐桌上放的是一双筷子和一个调羹，没有刀叉，很不方便。退房时顺便把剩下的那张餐券还给了前台，正好大堂经理过来询问入住情况，我就说按入住人数给餐券就可以了呀。大堂经理很委屈地说“您住的是大床房，我们都给2张券。这是我们的服务”。一下子还反应不过来，但联系到房间里那台莫名的收费成人节目后，恍然大悟。可惜我是来出差的，不是来娱乐的。补充点评2008年8月3日：只能说服务人员的热情是可以打高分的，但服务水平很一般，房间的设施实在太差。房间里居然没有小冰箱，提供的不是瓶装水，是大的桶装水，不是很敢喝。我是看了诸位的评价后才下定决心订这酒店的，但太失望了，很怀疑这些高分是怎么评出来的。宾馆反馈2008年8月13日：尊敬的先生：（请允许我们这样称呼您，因您入住时的姓名与宾客意见反馈姓名不一致）。非常感谢您的留言及对酒店提出的宝贵意见。对于您所指出的关于本酒店的各类硬件问题,酒店方已有计划将于年底对客房及相关设施进行装修；同时对于酒店服务方面等出现的问题,已引起酒店高层的高度关注,酒店方将对于此事进行彻底调查,并对相关员工做出相应处理,同时酒店方会对员工进行各方面的培训,加强服务意识,提高服务品质；希望下次有机会为您提供更优质的服务。我们已把您的信息存入客史资料，下次入住时我们会提供个性化服务。最后,再次感谢您对本酒店提出的各种建议，以便于我们更好的为客人服务，提高总体服务品质。"
1,周边不算很繁华，基本是在市中心的外围了，交通很比较便利，很好找。我订的是行政大床房，房间一般吧，但不够大，价格不算低，早餐品种偏少，游泳池不小，但没带泳裤，没去试试。服务水平还可以，总体感觉达标，价格合理一些，以后还会考虑入住。
0,房间靠近马路，太吵了，一晚上听车子声音听到天亮，早上Checkout速度比较慢
0,"俗话说""便宜没好货"",""一分价钱一分货"",建议携程网不要再向客户推荐该酒店."
1,已经第2次入住啦，老板对酒店非常满意哦，不然也不会订了，西西
1,已经评价过一次这个饭店了，每次到开平都是住在这里。这次去，好像服务员换了，原来熟悉的面孔少见了。房间里面的电话不好使，发现后马上更换了。希望提醒一下注意服务质量，因为对这家饭店原来一直十分满意的。
1,"由于假日又要收早餐费又要收宽带费,所以选了这个酒店,感觉还是可以的"
1,"外观旧,停车场小,乱,还另外收钱,不过酒店还干净."
0,"本来在定单上清楚注明要有电脑可上网的套房,结果入住时酒说没有一间套房但是不能上网.之后给调到了普通套房,感觉很差劲.房间卫生很差,竟然没有换床品,,有黑印和黄斑,服务员解释说换了是洗不掉,简直让人难以理解.毛巾也黑乎乎的,一直没敢用,厕所有很浓的味道."
1,总的来说，不值。住过一次410无窗的房子，在11月的冬天居然热的我难受，叫来服务员，确认没有开暖风，问他们解决办法，居然说是让我加钱住有窗户的房子。我是住无窗的房子了，那也不代表我必须接受30度的室内高温吧？以后住那里的注意下，我怀疑在9－11层左右的无窗房子紧挨着供暖系统等热源，热的人难受。580的房子也住过，条件等还好了。但卫生间很差很差，会渗水会返臭味。
1,酒店设施还行，不过房间过小，价格相对一个小县城来说有点贵。
1,在南通这种地级市，能有这样的宾馆，算是很不错的啦。有一些小的缺陷，但不会影响质量。
0,酒店的居住环境真是让人没有安全感，一座楼里有按摩厅，饭店，火锅店，还有台球室。让人匪夷所思的是卫生间的门，居然是透明的，又不是情色酒店，入住的不是情侣只是朋友就算是同性也感觉怪怪的，没有任何隐私。酒店的服务人员服务态度也不怎么好，给的房卡也搞错开不了门，还要我亲自把卡送到楼上大厅去换。总的来说这家酒店的各项远没有它的名字好啊～～～～～～～下次不会再光顾了
0,"用携程那么多年,这次太让我失望了,也让我丢尽了脸.本来是想住最好的酒店,结果是一肚子火.酒店是建在居民区内的,周围环境可想而知.开业都快半年了,还是处在试营业期,房间还可以,卫生间糟糕透了.下水管排水不畅,淋浴房估计只有一个平方,而且放洗发液的地方都没有,卫生间也小的可怜,我坐在马桶上,左肩膀靠着淋浴房,右肩膀靠着卫生"
1,离海很近，设施已经很旧了。淡季住这里确实很便宜。
0,酒店比价破，房间比较老，地毯上还有以前客人留下的瓜子壳，服务员是怎么打扫房间的?毛巾上有烟味，隔音很差，听得到隔壁的电视和门外人的谈话。厕所也有点脏，那个防滑地毯不但扎人脚，还发霉了。说是3星酒店，我看最多也就2星，但是地理位置还行，就在繁华地段，不过扬州也小，住在哪里都差不多。因为带女儿出来玩，所以加了一张床，要不是汉庭和莫泰不能加床，也不会住到这里，反正就是马马虎虎，差强人意。
1,酒店位于居民小区里面，晚上很安静，根本感觉不到这是一家位于北2环和3环之间的酒店，比较干净，酒店房间也比较大，早餐品种太少，质量一般般！
0,"一次难忘的经历,第一天入住后,便把自己的饮料放入冰箱,平时自己都爱喝凉的,晚上和客户一起去吃晚饭,等回来后想喝饮料时,冰箱却被锁了,晕啊....我想出差在外的朋友们也不会碰到这类的事吧,然后打电话给客服,过了好久才来了个服务员,说来开冰箱,因为等了好久,一气之下,叫他把负责人叫来,又过好久才来,解释到因为今天有什么团体,要把房间消费的东西都拿走,我想我下午入住,住的时候还没拿走,晚上就锁了,我和老板3人一起开了3间房,就我被锁了,下面开房间的人是不是傻了啊,以后不打算去了,周围还有很多可以选择."
1,交通相当便利，既是优点也是缺点，住在十几楼还是有点吵。其它的都还可以吧，四星级嘛。
0,基本上是个硬件很差，服务尚可的酒店。入住第一晚，空调出风口没装好，有金属碰撞的声音，不大，但足以让我一晚上在床上做思想斗争是否起来叫人修一下。总之就是没睡好。卫生间很窄，灯光昏暗，非得开浴霸才能亮堂点。毛巾没一条不掉毛，估计从计划经济的时候就开使了吧，洗了这么多年也够不容易的。还好床上用品都挺干净。家具很陈旧了。服务不错，入住，离店都很快。门童用几乎挑衅的眼光目送我们拿着一堆行礼推门入店，到前台办理入住。没有问候，没有帮忙。呃，还有之前那位老兄提到的，电梯真的很不方便，三部电梯分散联动，中间有个拐角挡住，运气不好得来回跑。决不住这儿了。呃，后面是有条街，也就一家做肥肠的门脸大点，东西不好吃，上桌的菜里有捆菜的塑料绳。
0,这是第一次订这家酒店，酒店位置还可以，但肯定开业已经有一段年月，装修有点旧，办了入住手续，进入房间，感觉房间的状况不好，所以决定亏半天房租，还是另外找其它酒店
1,因为要去高新园区，图个方便，门口交通还不错，有轨道交通。商务旅行，网络能让人满意。早餐令人失望，没啥吃的。还有最近似乎涨价了。
1,2月11日在这里住了两天，优点：1位置很好，吃饭、玩都很方便2饭店包车服务比在街上找出租车便宜3酒店内部环境很美4我住的房间出门就可以看见雪山缺点：1房间门漏风，还会被风刮的很响，如不找东西顶上几乎睡不着2我住的那个楼离门口好远，几乎要迷路3早餐团队的人很多，但早餐尚可
1,在这个酒店住过至少有四次，进行一下简单的评价：房间的面积比较大，够得上四星的标准，只是有些房间稍旧了点；房间的设施中规中矩，还行，电脑的上网速度还可以；卫生间的花瓣很欣赏，这一点相当不错；客房服务员的态度非常好，很欣赏；总体感觉较好，推荐！！！
0,2008-01-6日住了一晚288的豪华套房，原本打算住两晚，结果一个晚上就受够了，酒店是在是垃圾，设施陈旧，隔音效果差，门外走廊内的脚步声在里面听得很清晰，价格也没什么竞争力。房间内的服务手册与实际一点也不符。说是有室内小酒吧，结果什么也没有。而且手册上明明写的可以随时打电话叫服务中心人员来添加，最后退房时在总台结帐。结果打电话过去，服务中心却告知打另一个号码。打到另一个号码却是一楼的一个商店，跟酒店没什么关系，而且不能总台结帐。房内送餐同样是一个德行。而且服务中心的人员还振振有辞，说什么服务手册是很久以前的，跟实际情况有出入是很正常的。真是差劲的要命！质问携程：怎么会跟这种差劲的酒店合作？大家的投诉这么多应该早点将其列表中删除才对。再这样下去真的同样对携程也没信心了。
1,"外环境不错,酒店有好几栋楼，挺赏心悦目的，大厅挺安静，布置也很有点小资情调，可能是黄金周刚结束的缘故吧。我住的是主楼２４０元的房间，四星级这个价格在国内应该很值了。早餐是自助的，以中式为主，品种挺多，挺适合咱中国人的胃。结账时才知道还有更经济的附楼（好像叫展鸿楼）的房间只要一百多元，不过未挂星。（大门还在改造）下次去试试。值的推荐呀……补充点评2007年10月10日：对了，还有免费水果，很温馨的感觉，宽带速度也很快。"
0,前台服务人员的态度差到极点！下次绝对不会再入住这家酒店了。
1,酒店员工的礼仪意识十分差！！堂堂一家准五星的前台工作人员，当着顾客的面大抠鼻屎，真是让人十分愤怒！在办理入住手续的时候，四名前台人员随意嬉笑，接听手机，散漫无礼！办理退房手续的时候，有名陈姓员工大庭广众下抠鼻孔，真是恶心！宾馆反馈2008年4月14日：感谢您对酒店提出宝贵的意见，酒店将加强对员工基本的礼貌礼节与仪容仪表培训，严格要求员工的当班制度，相信在您下次入住时，定能给您留下好的印象。
1,虽然酒店的设施慢慢有点旧了，但酒店前台的服务人员给人感觉很舒服，门口的服务生也很有服务意识，看我打车似乎不太顺利，就帮我叫车，因为我和的士司机都不太清楚目的地所在，又帮我问其他人我要去的目的地所在。总之感觉比原来的马可孛罗酒店好。
1,酒店服务非常好，房间还可以，总之比较满意啦！
1,桐庐是个小县城，一共从南到北开车要不了20分钟。总体来说，我还是比较喜欢这个酒店的风格的，高速下来，要穿过富春江二桥和另外一个桥，到达城市的最北面。酒店的位置非常难找，我找了很多人问，一共花了45分钟才找到酒店，最后发现跟我一样的好像还不只一个！上海上服不知道是个什么东东，在那里搞了个什么连锁酒店。酒店比较旧，感觉历史不短，但是应该开张时间不太长，不知道怎么回事。说是山庄，好像也没什么游乐设施，晚上很安静，可以听到很细微的声音，车子开进来，有专人帮你指挥停在指定的地方。当然，人家停车的声音你在房间里也可以听得一清二楚！就象前面点评得一样，楼下总台的服务员mm态度很好，很淳朴，回答了我得很多问题，为我第二天的行程提了很多意见，还是很具有参考意义的。
0,非常差的酒店，住的是高级房，每天都有n多的小强在桌子上、地上走过，向大堂副理反映，被告知是因为天热，所以会有。汗!前台服务也差，所住楼层上一层装修，到晚9点仍然干活，先打电话到客服，客服说不管，打到前台，前台说她也管不了。宽带上网，发生IP冲突，不停的断网，电话打到前台，她仍然说管不了，说就这样。总之，差到极点的一家三星级酒店。怎么没人考核他们!!!
1,"整体尚可.优点很多就不说了.单就缺点罗列如下,望改进:1,房内夜间有异响.象是水滴或是气流的声音.2,宽带要服务台开通才可使用.开始不明白,耽误了好多事.3,被子感觉很不好,不透气,象一层塑料罩着一样,很难受(个人感受).4,落地灯插座没电.只好趴在桌下找桌后的插座.5,卫生间隔音不是一般的差."
0,"如果你需要上网,强烈建议大家不要入住该酒店.此店的网络能把你给气死.时断时续.工程人员告诉我,说是电信公司的原因,如果你在2分钟内没有动作,自动就会切断.而实际情况是,半分钟不到就会被切断.而工程人员一点办法都没有,只能在你面前两手一摊,很无奈.另外,此店周围环境奇差,到处是污水,小贩,还有挖开的路面,门前还有一座楼正在破洞装修,你不小心就有可能被砸着.所以,奉劝各位千万不要入住,太差了,真的太差了...宾馆反馈2008年7月30日：尊敬的宾客：您好！感谢您提出的宝贵意见，我店应沈阳当地公安部要求必须安装公安绿网系统，该设备刚刚安装完毕，正在调试中，故此期间网络不稳，给您带来了不便，敬请您谅解，在此也深表歉意。期待您的再次光临，重新体验汉庭酒店顺畅的网络及温馨的服务。祝您万事顺意！"
0,房间很旧，很差，后来我就换酒店了，不到3星标准。宾馆反馈2008年7月22日：请您提出具体的方面！我们将尽力完善改正！谢谢！
1,国庆期间价格仍旧１８０元，是平易近人的价格。标准房尽管略微陈旧，但东西还是很整洁的，早餐十分的丰富，令人惊讶。而且随行的小孩早餐可以免费，赞！另外，酒店的房间都可以免费上网，速度非常快，再赞！晚餐和夜宵的送餐价格都十分便宜，再赞！还有数字点播电视全部免费，再赞！所以，同行的都说性价比十分高。
1,以前住过这家饭店，但那时还是HILTON管理的，现在是NIKKO了，感觉明显不如以前，并且设施也有些陈旧了，但在大连五星级饭店，这家饭店的价位相对来说还比较合理，酒店附近有个新建的时尚生活区，有一些好的餐厅和咖啡店不错，酒店综合服务和管理还需要加强。
1,总台服务员态度不好，房间比想像的小，但比想像的要整洁爽利有骚扰电话，因为我是女客，所以接了之后没说话就挂断了，门下也有一堆小卡片塞进来建议睡觉的时候要关卫生间的门，不然一大早会被楼上楼下的水声吵醒补充点评2008年1月11日：因为团结湖店位置比较好，所以房源比较紧张，订的话需要提前几天
1,硬件和软件均非常不错，下次去成都考虑入住。
0,房间的设施还算过得去～但是我遇到的最差的酒店服务就是这家酒店了，特别是前台服务简直让人恶心！！首先入住的时候就莫明其妙，不仅态度爱理不理，而且我用信用卡的时候竟然直接刷的消费，不能做预付权竟然招呼都不给我打一下，认认算了。但是最恐怖的时刻还没发生，退房是的遭遇让我快吐了！！我早上退房的时候前台有三个人，一个在用手机聊天，另外两个在聊天，其中一个竟然屁股对着我，我喊了一声退房把房卡给她，她竟然把房卡放在桌子上。继续用屁股对着我跟另外一个聊天，大概一分钟后把一个话题聊完才打电话给客房部查房！！！然后更恶心的事情发生了，那个面对我的聊天的前台竟然连续吐了两口痰在地上，连背身的动作都没有，当着客人的面吐痰，这么多年住宾馆，从上海五星的证大丽笙到甘肃的小宾馆，头一次遇到！！！最后我要她打一份帐单给我，上面的内容是重叠的，根本看不清除～宿州汇源，I服了U
1,位置好，房间大，服务到位，是商务和出差的首选。
0,"酒店服务不行，尤其是餐厅服务人员。房间较冷，没有暖气、电话。不方便。免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
1,黄金地段，算是性价比比较高的吧，但是环境一般~~
1,酒店设施倒是满陈旧，不过一楼中餐厅的饭菜却很合我口味。一打听才知道是广东厨师，就为这个，我下次不住雅和了。
1,广元现在最好的酒店，各方面条件都不错，下次还会入主。
1,逛街很方便，没有免费停车有点不方便，，，
1,房间清理得不是狠及时，服务基本到位。周围环境稍有嘈杂，仍是闹中取静的地方。2015是我住的房间，如果下次去还要住这里，“好”就是一个字！！p.s.对面纽家巷左手第一家小店早餐大饼＋油条＋咸豆浆是人间盛宴，不可或缺
1,环境十分棒，住着感到特别安全。本人住的是主楼28204房，客房服务人员和前台小姐、门童的态度都十分好。美中不足之处是早餐一般，有时客人没有吃完，早餐部的服务人员就自己坐下来吃了，需要改进。此外，打的需要时间等待，因为实在是庭院深深，适合有车的朋友住。
0,房间长时间没有通风了，只有个小窗户在床背，进去后发现整个房间一股霉气，听总台说是因我来迟了，好的都住满了，留下的是最后二个房间了，一楼的。虽然我来迟了点，但是用信用卡预订的，怎么会是最后最差的二个？
0,旧楼改建的酒店，期望不要太高。酒店经理的态度很好，会帮助解决问题。有一位前台小姐的态度实在是不敢恭维，可以说恶劣
1,作为老的四星酒店，房间依然很整洁，相当不错。机场接机服务很好，可以在车上办理入住手续，节省时间。
1,酒店的电视节目少.没有HBO....地毯极旧
1,"东城是5星级的..可是在我看来里房间的感觉跟4星级差不多.我定的是典雅大床房,房间小了一点..不过服务还是曼好的跟香格里拉,喜来登一个档次,很亲切.."
0,"房间细小、地毡恐布，空调不够、服务差劣。应立刻取消预订服务。免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
1,好非常好房间再大点就更好了送餐的服务员还不错
0,一定一定不能去住，理由如下1、管理不善，服务质量极差。我定了佰富酒店3天的房间，第二天（未到结帐时间）没有找到钥匙卡，向前台咨询该怎么办，前台先没有提供任何建议，第一句就是要求我赔偿钥匙卡50元的现金，当时气结；这还不算，当天早晨服务员帮我重做了钥匙卡，结果打不开门，我上上下下来回换了3次新的钥匙卡，还是打不开，服务员说尽快帮我解决问题，我因为当时赶时间，就先走了，可是到晚上6点多钟回来，新的钥匙卡依然打不开房门，后来交涉换房，值班经理和前厅经理一直躲着不见，为换房耽误了我将近1个小时的时间；和我一起的同事跟我同时入住佰富，住了两晚上，此期间直到第三天结帐离开房间，都没有服务员帮忙收拾过房间！2、隔音效果极差，旁边工地施工打扰休息。房间隔音效果极差，电梯旁边的房间能很清楚的听到人走路、说话以及电梯开关的声音，在房间里还能听到隔壁房间的说话声，并且睡到半夜常有楼上敲地板的声音，持续不断，非常烦人；酒店后面还有工地在施工，常常早晨6－7点就开始干活，吵的人不胜其烦。
1,还算马马虎虎的的3星宾馆吗，地理位置还可以，和广场很近。可是周边环境太差，很吵。而且门口没有出租车，外出很不方便。
1,整体感觉还不错，去商业街也比较方便。早餐总类还算丰富，就是煎鸡蛋的服务生态度还需改进，让他煎个鸡蛋也不应一声。
1,"我住七栋,对该处总的评价是:树好多,人好少,路好远,楼好矮,房好旧,网好慢.不知主楼如何,感觉来这里体验一下是值得的,不过下次我不会在这里住了.提一句,服务确实不错,我出门之前,突然裤档开了,又急着要走,服务员迅速拿去帮我补了,还不收费."
1,除了部分设施有点老之外，是很好的酒店。尤其是服务很到位！餐厅的服务员点错了菜，导致结账多了50多元，不用一分钟就立刻改正解决，很好！！
1,环境不错，室内色调很温馨，MM很满意！就是窗户收拾得太马虎了，拉开窗帘就觉得很凌乱的感觉。最不足的地方就是淋浴了，一是地方太小了，二是洗澡时水时大时小的，中间还停了几秒！！
1,位置好，服务员热情，早餐不错，电梯也快。
1,"酒店位置不错,离南京路很近但是闹中取静.二楼西餐厅菜品丰富,但是行政楼层的早餐太过简单,比不上其他五星酒店的行政俱乐部.行政间配有电脑,但是传真/打印机没有接上,形同虚设.酒店电梯需要插入房卡才可以使用,但是有几台电梯的设备不灵,非常不方便-我至少遇到两次到不了我选择楼层的情况,而随着电梯到其他楼层又转其他电梯上上下下.值得一提的是体贴的客房服务,非常友好和周到."
0,我3.6预定好的180的标间，当我到的时候竟然说有会议房间满了，我订的房间没有了，太不讲信誉了。唉！下次再也不会住了。
1,"客人很满意,我们也推荐其他同事入住.性价比好.交通方便,离火车站就5分钟路程"
0,酒店周围环境及内部设施整体还不错。但服务态度极其不好，简直目中无人。入住时，正在填我的入住单，突然过来几个衣着较光鲜的人，就把我的身份证和信用卡放到一边，帮那几个人处理。完后，又过来两个人，又接着处理这两个人。我等了20分钟后，忍不住问还要不要办，才想起来。退房时，遇到同样情况。我正在退房，看到几外老外过来，就直接插队办理。我实在忍无可忍，就问服务员为什么，竟然回答你很赶时间吗？
1,服务一般，环境还可以，位置相对偏僻一些，商务中心的刀子奇快无比。
1,价格适中，装修还可以。早餐尚可。物有所值
0,感觉大连好的酒店也不多，这个酒店房间比较小，早餐不大好。
1,我们这次圣诞新年假期原计划是在博鳌看宾斯基住一周的，结果一住就十天了。凯宾斯基饭店的环境是放松和度假的好地方，一百一十多幢的别墅掩映在亚热带的树林景色和河边当中，简花是见花草树林不见人，我们白天开车在饭店内怎么兜风，也没遇到几个人，等到晚上从别墅中透出来的灯光，才知道这里基本还有这么多地度假的人。从我们住的是独享单间，6天住港式风格的，4天住得是韩式风格的。整幢别墅只有我们两公婆，里面听宽敞的，饭店挺豪气的，或许呼应德国的品牌饭店吧，大冰箱、滚筒洗衣机是西门子，灯开关插座是西门子的，电熨斗是飞利浦的，抽油烟机是意大利的，多士炉是什么牌子忘了。或许想我们这样，带着面包面条橄榄油吞拿鱼罐头烟肉番茄酱在厨房开餐的人不多，所以，发现，多士炉是没人用过，全新的;洗衣机是全新没人用过的，让我这个小主妇开心的不亦乐乎！说说存在的问题吧。闲聊时得知，当年饭店为了赶工程，室内装修都出现了不同程度的质量问题，比如，装修的手工粗劣，正是因为连续住进的两套别墅的浴缸都严重渗水，才在饭店内挪了三次窝。饭店的早餐管理我认为有不妥。第一次登记入住是从28日开始到1月4日的，早餐券每天两张共14张一模一样的，开始两天没有去吃早餐，到了1号去餐厅看看，是自助早餐，虽然品种只有十来二十种，中西式都有，还好，不错，我还可以打包回去给老公。结果到了三号，我去了一看，啥都没有，只有经理和几个服务员在那，经理招呼我坐下后，已不见了。服务员收取了我两张早餐券，给我端上了一份中式早餐，一碗白粥，一小份炒面，一个包子一个馒头，完事。我无从下口，让服务员给我拿了一碗酸奶泡麦片，喝了，然后，让服务员打包两杯酸奶回去，结果服务员让我签单，我明白了，今天的免费早餐变了，只有一份中式的，我要的酸奶和麦片要另外付费，我一看账单，愣住了，3杯酸奶加一小碗麦片共76块人民币。4号续住的时候，我都懒得去领早餐券了，因为老公说，国务院三天假期过了，我们不能度假了。既然饭店是真正休闲度假的地方，我想饭店应该把客人住店的每一天都视之为假日，我真的承受不了一天冷一天热的服务概念。既然饭店要做远离尘嚣、远离喧闹的休闲度假区，我接受休闲度假区天天一样的房价，但必须给我天天一样的休闲度假的服务。对吧？幸好，我们带足够了厨房粮草，早餐、午餐我在厨房里忙乎，晚上到金海岸西餐厅晚餐，也优哉游哉的度过了一个搏鳌凯宾斯基假期。我们还计划，下次来的时候，把我妈妈和保姆也带上，再次入住凯宾斯基。
1,一个位置不错的老酒店，还可以。但是价格不算便宜。
0,"1,房间空调跟电扇一样，不制冷，反映三次服务员答应给看看最后也没来2，因为有时差，凌晨0点入住，说下午六点前退房算一天，结账时候硬说要中午12点退房，催我们离开3，没有服务意识补充点评2008年5月22日：这地方离市区远，价格在当地不算便宜。宾馆反馈2008年5月23日：首先感您所提到及的问题，其一、关于您入住房间空调不制冷问题，可能有部分房间的空调调试和加冷媒，美的空调公司正在实施。但客人反映问题后，服务员一直没有来解决反映出酒店服务中欠缺之处：1、缺乏感情服务2、缺乏服务的主动性，没能急客人所急、想客人所想。对此我们将在今天下午的培训课上，专门就服务意识的问题进行专项的培训，以后也将就此不定期的开展专题培训，以尽量避免这方面失误的发生。其二、新疆同内地是有时差的，按常规酒店房费的收取是按过夜房计算的，即过夜就按全天房费收取。您可查阅一下相关的行规。12点退房前询问是否继续延住是每个酒店都会例行的程序，我们绝没有催您离开的意思，因一些特殊的原因需晚一些退房，您可以提出来，我们会适当满足您的需求。最后感谢您选择入住如家北园春店。对您此次下榻酒店带来的不便致以真挚的歉意。您的点评象镜子一样折射出酒店在管理方面还存在疏漏。酒店将以此为鉴，杜绝此类事情的发生。期待您的再次光临。为了提高我们的服务意识，更好的为您及广大客户提供优质、有效的服务，请您继续关注我们，同时也希望各位携程的会员能够参与到监督我们服务的行列中。"
1,各个方面都还不错，接受渣打银行的信用卡但是不接受招行信用卡预授权，只好让朋友先代劳了。不过在退房时却又可以用招行信用卡付帐，感觉怪怪的。
1,"房间不错很干净,交通便利,旁边有大型超市,没有特别服务,价格偏高"
1,我的国外客人十分满意，我本人对大堂和门童也是很满意。
1,"不错,交通方便,楼下就是美食城.豪华房有液晶电脑.或许标准房也有吧.卫生间稍小了点,是淋浴房."
0,"春节去住了一晚,进门就像到了一个大市场,晚上快12:00了,竟然还人声鼎沸,感觉很闹.房间进去后感觉还可以,不过卫生间很差,淋浴没有门,撒了一屋的水.整体感觉就是3星标准.第2天换去香格里拉了.以后也不会再去!"
0,"太差啦,不知道是怎么评的4星.结帐时还非说有房间点了歌,每首2圆,懒得跟他废话就多掏了4块钱."
1,房间还可以的，很干净，就是没啥吃的，除了面条就是面条。
1,很不错的度假酒店，强烈推荐一下，真希望能多住几天，就是房价贵了些！
1,酒店房间还算可以，对得起五星级的称号。早餐品种也算是丰富。不足之处酒店近着大马路，楼层太低晚上睡觉有点吵。
0,"房间那是相当的差，不过也是挺便宜的。交通不太方便。建议不要选。免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
1,酒店的交通不很方便，电梯特别慢，其余还是如家特色。
1,很不错的酒店，环境优美，设施也很新。可以看到东湖，周围交通也比较方便。要注意的是其实离武大本部还是挺远的。
